Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month,Day
31.73076923076923,33.53846153846154,288.15384615384613,0.0,288.15384615384613,40.16153846153846,51.30769230769231,991.7538461538461,127.92307692307692,0.7692307692307693,3,22
31.692307692307693,21.12307692307692,333.15384615384613,0.0,333.15384615384613,40.607692307692304,56.0,990.2076923076924,184.3846153846154,1.0846153846153845,3,23
31.54615384615385,26.99230769230769,325.2307692307692,0.0,325.2307692307692,37.23846153846154,58.38461538461539,989.8384615384615,202.53846153846155,1.7538461538461538,3,24
28.976923076923075,31.807692307692307,277.3076923076923,0.0,277.3076923076923,41.215384615384615,74.38461538461539,992.0615384615384,206.84615384615384,2.161538461538462,3,25
29.984615384615385,23.607692307692307,322.84615384615387,17.23076923076923,338.61538461538464,41.184615384615384,70.0,993.5538461538462,232.0,1.5923076923076922,3,26
31.36923076923077,15.584615384615384,341.7692307692308,28.307692307692307,366.0769230769231,40.284615384615385,59.92307692307692,993.0230769230768,208.46153846153845,1.7538461538461538,3,27
31.884615384615383,11.253846153846153,343.84615384615387,12.076923076923077,354.15384615384613,41.599999999999994,57.76923076923077,992.8,228.30769230769232,1.6153846153846154,3,28
30.884615384615383,7.2153846153846155,332.84615384615387,57.84615384615385,377.84615384615387,41.9076923076923,64.15384615384616,992.3846153846154,213.15384615384616,1.9153846153846152,3,29
30.523076923076925,4.038461538461538,290.15384615384613,206.0,451.46153846153845,41.23846153846154,66.61538461538461,992.3076923076923,210.30769230769232,1.9846153846153847,3,30
30.392307692307693,5.461538461538462,285.7692307692308,225.30769230769232,459.53846153846155,42.815384615384616,69.61538461538461,992.0461538461539,209.76923076923077,2.4538461538461536,3,31
31.37692307692308,11.307692307692308,310.9230769230769,162.46153846153845,435.46153846153845,45.83076923076923,63.15384615384615,990.8923076923077,207.53846153846155,2.4923076923076923,4,1
31.26923076923077,13.261538461538462,316.46153846153845,144.15384615384616,430.9230769230769,42.96153846153846,62.76923076923077,990.2846153846154,215.76923076923077,2.276923076923077,4,2
29.907692307692308,10.7,328.0,110.76923076923077,416.6923076923077,45.79230769230769,71.84615384615384,990.9615384615385,209.15384615384616,3.3230769230769233,4,3
29.346153846153847,21.569230769230767,294.38461538461536,174.53846153846155,426.6923076923077,52.12307692307692,74.15384615384616,991.3846153846154,210.84615384615384,2.723076923076923,4,4
29.03076923076923,29.676923076923078,281.6923076923077,107.38461538461539,370.0,51.3,75.07692307692308,992.2769230769231,207.23076923076923,3.069230769230769,4,5
30.23076923076923,10.846153846153847,297.3076923076923,200.15384615384616,442.53846153846155,51.4076923076923,67.61538461538461,991.4769230769232,217.84615384615384,2.753846153846154,4,6
